exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.1,4.000000000000002,0.0,9.99999999999998,0.1,5.78274409135041,9.055931608685434,32.0,1,0,1,1.0,0.029902297256481997,0.00043050126643623355
0.5,0.9999999999999999,13.999999999999966,0.0,0.1,7.977869345485769,6.738565275244652,128.0,0,0,1,1.0,4.24053607979136,0.3226995432705178
3.4000000000000017,0.9999999999999999,4.000000000000002,9.99999999999998,0.1,8.151189287225522,9.413061150215608,128.0,0,1,1,1.0,2.128106398347938e-15,1.5037432802061353e-15
0.1,13.999999999999966,0.0,0.0,0.1,5.441010490777669,6.41521986357234,141.0,0,0,1,1.0,0.00027832244599656526,4.044432599013222e-6
0.1,2.0000000000000004,4.000000000000002,9.99999999999998,0.1,5.991410605736129,9.196120093337651,283.0,0,1,1,1.0,0.1582442651324635,0.002302893051443713
10.999999999999977,13.999999999999966,0.0,0.0,0.1,6.120412578553262,7.619984890985365,331.0,0,1,1,1.0,1.3794774157867748e-6,4.9704959480751126e-6
11.199999999999976,13.999999999999966,0.0,0.0,0.1,4.550002608621053,9.663686362674092,458.0,0,0,1,1.0,0.004757211702385049,0.020794581675480373
10.799999999999978,13.999999999999966,0.0,0.0,0.1,6.42362628189767,5.093105605209819,553.0,0,1,1,1.0,0.00031397216354748776,0.0008151819930532137
7.39999999999999,13.999999999999966,0.0,0.0,0.1,2.5082226792297173,5.07164359705063,560.0,0,0,1,1.0,0.0013403101628916485,0.0032095162073150483
7.799999999999988,13.999999999999966,0.0,0.0,0.1,4.141404918645373,6.1676752150577165,560.0,0,0,1,1.0,0.37158032392975243,1.0505259073420972
5.4999999999999964,13.999999999999966,0.0,0.0,0.1,3.307303254816109,5.159543443564002,560.0,0,1,1,1.0,4.731745295554202,10.477258202306478
10.999999999999977,13.999999999999966,0.0,0.0,0.1,5.393857616994877,9.009691870015791,562.0,0,1,1,1.0,0.00019177928051285868,0.0007994978853611458
3.1000000000000014,4.000000000000002,0.0,9.99999999999998,0.1,8.05165183111234,8.942821117865668,564.0,0,1,1,1.0,3.815513931507239e-5,2.436064285142381e-5
0.2,13.999999999999966,0.0,0.0,0.1,4.7470166774618106,8.526074379309856,819.0,0,0,1,1.0,0.03784634605090986,0.0011122050970016725
11.099999999999977,13.999999999999966,0.0,0.0,0.1,3.9877104055236225,8.691212416932045,826.0,0,1,1,1.0,0.0003101807905916562,0.0012448535713443425
0.5,12.99999999999997,0.0,9.99999999999998,0.1,9.284677638784174,5.940826709763724,841.0,0,1,1,1.0,0.0044450616733825495,0.0003422111638539423
12.099999999999973,13.999999999999966,0.0,0.0,0.1,6.22717844318629,8.878531550549532,868.0,0,1,1,1.0,6.9599401776709045e-9,2.8949156832906883e-8
