exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
7.19999999999999,0.1,4.000477104174442,5.035750352391149,1,0,837.0,0,1,0.0057838935495194595,0.012410234971194407
5.099999999999998,0.1,7.731506215796227,7.840565670429771,1,0,3724.0,0,1,2.2370497959815314e-5,7.573408648696926e-6
8.199999999999987,0.1,11.463437412904236,8.212838449416463,1,0,3731.0,0,1,5.794142458497989,2.9504487513375945
6.999999999999991,0.1,4.839051697331366,9.064859149866034,1,0,3738.0,0,1,0.05523375959050625,0.12030711166484678
4.000000000000002,0.1,3.591213698654778,8.548585168942953,1,0,3857.0,0,1,7.779635357737836,6.4728478226396
3.5000000000000018,0.1,5.135656720245459,9.575582694716577,1,0,3860.0,0,1,0.0029081879832930447,0.0007895567611806554
4.000000000000002,0.1,3.0875468424106316,7.865526814542956,1,0,4585.0,0,1,0.00031134974275368954,0.0003742713602281995
4.5,0.1,4.8711464795151995,6.754072197637186,1,0,6556.0,1,1,0.00011673680290052975,4.7952997851550816e-5
4.999999999999998,0.1,2.066927108062681,7.424165979445584,1,0,7105.0,0,1,0.012655279227867054,0.02900642101027962
8.399999999999986,0.1,9.259818307973033,6.9680267298330865,1,0,8827.0,1,1,4.2682643107700385e-12,2.7778906339854784e-12
8.299999999999986,0.1,4.571841826346034,8.616724672189829,1,0,10296.0,0,1,1.4426724041018138e-11,4.251068867395983e-11
4.4,0.1,5.944837081011835,8.991209489241232,1,0,10850.0,1,1,0.010199387424975651,0.0033874727048343566
2.3000000000000007,0.1,2.121777975840003,9.291508556009891,1,1,13946.0,1,1,0.00017784734821654145,8.235812115271897e-5
9.299999999999983,0.1,4.859770203418753,6.6557847841029405,1,0,17234.0,0,1,1.569433223400366e-8,4.5530468178481504e-8
3.900000000000002,0.1,4.01255687071171,5.731783690550899,1,0,24327.0,0,1,0.00038732824682606744,0.00015200595459050634
3.700000000000002,0.1,3.583097170766671,5.840369745304216,1,1,24496.0,1,1,0.05296066636498839,0.029437330609975974
14.499999999999964,0.1,14.798511507644914,8.123006856408571,1,0,37820.0,0,1,7.45072853722385e-8,8.514972580287427e-8
4.200000000000001,0.1,7.190564308192224,6.315920355409796,1,0,41727.0,1,1,4.552629105125256e-6,1.2650064244828462e-6
15.199999999999962,0.1,10.474261304393513,5.402050907050064,1,0,42112.0,0,1,0.006405557079255809,0.019795860374049293
7.799999999999988,0.1,6.5189957083504435,9.481649362301981,1,0,54059.0,0,1,3.890482723831354e-6,6.622765901980277e-6
7.699999999999989,0.1,3.5866647936481417,7.645746468210167,1,0,56371.0,0,1,4.4471090560266973e-7,1.2918319860582209e-6
3.800000000000002,0.1,3.8137941717411237,5.264100386758919,1,1,58079.0,1,1,1.1128155314936454,0.4411211221268742
6.8999999999999915,0.1,2.256766314992657,6.4349637099516155,1,0,58086.0,0,1,2.727551785401055e-27,7.402653787118672e-27
8.499999999999986,0.1,10.584150755213273,8.722900069708034,1,0,60855.0,1,1,3.306668707217324,1.916622515032325
3.4000000000000017,0.1,4.099756033016325,5.9741515752236936,1,0,60858.0,0,1,1.552631110878289e-5,4.77366146205939e-6
7.29999999999999,0.1,5.440103210538229,8.802147841052118,0,1,60860.0,1,1,4.3168463472413216e-11,8.735307361672229e-11
6.8999999999999915,0.1,10.476936330283955,7.105350812279784,1,0,62223.0,1,1,0.08181245468262263,0.03432241180123243
2.500000000000001,0.1,5.987512502333452,5.86467504463804,1,0,62740.0,0,1,3.721670112115809,0.6895871569098924
4.100000000000001,0.1,5.983557870533159,6.521573625598923,1,0,63947.0,0,1,0.012864108418038868,0.0038655712354776226
5.399999999999997,0.1,7.6573281869584395,6.639332777167203,1,0,66533.0,1,1,3.222752742917676e-8,1.1886521658687037e-8
1.6000000000000003,0.1,1.4673669179269766,7.112668138305716,0,1,67280.0,1,1,0.2774695030814088,0.11267587125361825
11.199999999999976,0.1,11.912170736691483,6.697971568296169,1,0,67291.0,0,1,9.994202655272697e-11,8.640937622787691e-11
2.800000000000001,0.1,2.490476931019776,9.918290090527677,1,1,71084.0,1,1,2.4857349040678223,1.655682245338699
5.1999999999999975,0.1,5.913924752876782,6.9983606032945955,1,0,71087.0,0,1,1.1209022559463462e-10,4.859224405782384e-11
8.899999999999984,0.1,3.9515242542241147,5.147161193328481,0,0,71869.0,0,1,0.9294674248729129,2.3819228949654043
7.699999999999989,0.1,5.3951939925739385,6.046836736399551,0,1,73769.0,1,1,0.5941808412928091,1.2708005142666936
8.799999999999985,0.1,13.325256096524763,6.8031628418887315,1,0,85827.0,1,1,0.0021080134619350533,0.0010674869419912837
3.3000000000000016,0.1,2.5664724988873506,8.785654806338902,1,1,93001.0,1,1,0.025569871285631054,0.025967874362511318
6.999999999999991,0.1,5.660960748901139,6.282871641867339,0,1,93708.0,1,1,7.334122865679326e-6,1.1929653150394163e-5
3.0000000000000013,0.1,4.753812384390408,9.295504456971372,1,0,96389.0,0,1,1.6221731226430955e-10,3.85621420358909e-11
3.1000000000000014,0.1,5.040986108653178,5.411270472605128,1,0,100886.0,1,1,5.975296172745721,1.4269712916951833
