exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.1,4.000000000000002,0.0,9.99999999999998,0.1,5.78274409135041,9.055931608685434,32.0,1,0,1,1.0,0.0224267229423615,0.0003228759498271752
13.09999999999997,13.999999999999966,0.0,0.0,0.1,5.932714382494852,9.30579067810408,371.0,0,0,1,1.0,0.002342055102094716,0.010234784466198762
0.1,12.99999999999997,4.000000000000002,9.99999999999998,0.1,11.99351852728611,7.037821878347912,435.0,0,1,1,1.0,1.975415961762231,0.028465830462673064
0.7,3.0000000000000013,4.000000000000002,9.99999999999998,0.1,6.039600985303553,9.428113258663503,439.0,0,0,1,1.0,3.937570587822658e-6,4.2516618428724726e-7
4.6,13.999999999999966,0.0,0.0,0.1,4.3854415359523,9.509161725171609,478.0,0,0,1,1.0,0.027876055851653966,0.030702278715513922
6.099999999999994,4.000000000000002,0.0,9.99999999999998,0.1,11.930226144476233,9.732288931393155,483.0,1,0,1,1.0,0.20721946911500014,0.35677952941891966
0.6,4.000000000000002,0.0,9.99999999999998,0.1,7.993217636413829,9.946514645969057,629.0,1,1,1,1.0,2.3762176719834163e-6,2.1533916813449128e-7
1.2,4.000000000000002,0.0,9.99999999999998,0.1,4.754737909669967,9.642927444807384,877.0,0,0,1,1.0,0.00043497738721440113,8.518516378310824e-5
2.2000000000000006,4.000000000000002,0.0,9.99999999999998,0.1,6.450165168846368,9.953380159144398,911.0,1,1,1,1.0,5.1571543524915215e-12,2.0174080139677173e-12
0.1,4.000000000000002,13.999999999999966,0.0,0.1,6.1409041317363,8.039207054035856,928.0,0,0,1,1.0,0.36951756632661964,0.005382183520382319
1.5000000000000002,4.000000000000002,13.999999999999966,0.0,0.1,11.90285793303732,5.738533183642591,1240.0,0,0,1,1.0,0.22636138011623855,0.06304185491964497
1.2,4.000000000000002,4.000000000000002,9.99999999999998,0.1,6.934276745691272,9.759505310973633,1403.0,0,1,1,1.0,0.46765177365770444,0.09136515460292748
0.9999999999999999,4.000000000000002,0.0,9.99999999999998,0.1,5.7693031574261155,9.515745256335874,1414.0,1,1,1,1.0,0.6686643343418628,0.10574311766168965
2.2000000000000006,13.999999999999966,0.0,0.0,0.1,12.954143454620631,5.908572021674249,1421.0,1,0,1,1.0,0.004454395304574692,0.002040969907373291
10.599999999999978,13.999999999999966,0.0,0.0,0.1,10.541018627218602,6.939466140041823,1504.0,0,1,1,1.0,8.261520437052613e-7,2.8283492079040577e-6
3.4000000000000017,4.000000000000002,0.0,9.99999999999998,0.1,9.70516257614242,8.237932343498361,1821.0,1,1,1,1.0,1.6929770915887938,1.2706091972700322
0.1,4.000000000000002,0.0,9.99999999999998,0.1,6.610836294558157,9.329274703265924,1850.0,1,1,1,1.0,2.5066782467362375e-5,3.585815013042911e-7
10.599999999999978,13.999999999999966,0.0,0.0,0.1,4.664787007168966,6.343518096595778,2054.0,0,1,1,1.0,0.000304085780592484,0.0009304025377179972
13.599999999999968,13.999999999999966,0.0,0.0,0.1,5.517213631044463,9.607639710900528,2124.0,0,0,1,1.0,9.488239518619305e-13,4.256030043079538e-12
