exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
6.399999999999993,0.1,5.550803126720627,5.914686960377422,1,1,447.0,1,1,4.605402593706929e-5,5.8459977779954256e-5
7.39999999999999,0.1,6.776773177678067,8.990130255808856,1,1,2981.0,1,1,0.011837915899894256,0.014667143460088055
3.600000000000002,0.1,3.574712896918552,6.681564741189659,1,1,9551.0,1,1,0.00012954455917254374,6.010681978161441e-5
2.800000000000001,0.1,5.636747656204071,7.1745237278106755,1,0,11494.0,0,1,6.23621704338631e-8,1.287115387188944e-8
3.700000000000002,0.1,3.0208814871515774,9.06022076211622,1,1,12402.0,1,1,0.11739327559886799,0.11384143896807294
4.000000000000002,0.1,6.136613729879886,7.163669957864295,1,0,12835.0,0,1,0.39011938594672224,0.11184403737631328
4.300000000000001,0.1,7.9131801937893185,8.390557167913336,1,0,12838.0,1,1,0.6784631895475552,0.18452648411965758
3.1000000000000014,0.1,5.653729396632533,6.479751447145707,1,0,13492.0,1,1,0.1412786233832063,0.031959263478878036
6.999999999999991,0.1,4.690117835963563,6.898716694349085,1,0,14574.0,0,1,1.3492462954500743e-13,2.914617635919192e-13
4.699999999999999,0.1,3.461257947808442,8.243357893313775,1,1,16134.0,1,1,0.0028364225309855896,0.0041356990398566384
4.899999999999999,0.1,3.8382781348322346,5.999261784490648,1,1,18713.0,1,1,0.015556166587570688,0.020000791929765133
4.4,0.1,3.5304157951781314,6.559977652372863,1,1,19660.0,1,1,7.812261614370719e-8,8.866999133982943e-8
1.6000000000000003,0.1,6.080971382915593,7.189136136282106,1,0,21588.0,1,1,3.378694872078113e-19,4.872080888917479e-20
4.300000000000001,0.1,8.179482944525382,7.691769438472197,1,0,22332.0,1,1,0.009819030072960852,0.002629937783844644
4.999999999999998,0.1,3.7143666542730696,5.667234157004706,0,1,22333.0,1,1,0.09004811078351162,0.1251611486898077
6.8999999999999915,0.1,6.551583967896625,5.428884783372396,1,1,23743.0,1,1,4.0519947181066174e-18,3.839807919005028e-18
4.100000000000001,0.1,3.8614071470822893,9.988875534042586,1,0,24157.0,0,1,8.5753815876655e-6,5.807851331706066e-6
12.89999999999997,0.1,12.199980253841224,5.43435498555276,0,1,24163.0,1,1,8.930023400055962e-10,1.4934610738035005e-9
8.399999999999986,0.1,7.625901347693209,8.14436507164446,1,0,26019.0,0,1,0.006879902773552335,0.00947700151509233
14.699999999999964,0.1,14.798511507644914,8.123006856408571,1,0,26257.0,0,1,3.725364268611925e-8,4.388686312751596e-8
8.999999999999984,0.1,3.2924757494504364,5.8564816223962755,1,0,28197.0,0,1,0.1675355595789546,0.48024458087997024
