R0,VE,n_breach,net_FoI,net_FoI_maxVE,net_exp_days,breach_per_IA,FoI_per_IA,exp_days_per_IA,net_FoI_rel_base,net_FoI_maxVE_rel_base
9,0.8,1816,4435.93155531655,887.18631106331,7788.2,0.5461815241515,0.311089065241587,0.5461815241515,1.73348250210575,0.346696500421149
9,0.9,657,945.1529951037,94.5152995103699,2224.2,0.309549026105145,0.13153996455117,0.309549026105145,0.36934884102561,0.036934884102561
10,0,84593,310514.94106297,310514.94106297,523437.499999993,7.43942442057096,4.41323450363423,7.43942442057096,121.343670492374,121.343670492374
10,0.1,64263,238735.450381657,214861.905343492,393014.599999998,6.19054441225691,3.76042622428738,6.19054441225691,93.293532758173,83.9641794823557
10,0.2,45471,166803.119223762,133442.495379009,274175.5,4.89210600058104,2.9762635263552,4.89210600058104,65.1836677066167,52.1469341652933
10,0.3,31517,112931.69734038,79052.1881382658,187482.100000001,3.8393187258254,2.31265160961054,3.8393187258254,44.1316821126381,30.8921774788467
10,0.4,21674,75491.1862280707,45294.7117368424,125705.4,2.95460238711759,1.77435845266628,2.95460238711759,29.5006017919112,17.7003610751467
10,0.5,14899,52044.5885711739,26022.2942855869,83849.4999999999,2.35838918198856,1.46382977438508,2.35838918198856,20.3380918962318,10.1690459481159
10,0.6,8585,31667.8400706008,12667.1360282403,45388.5,1.6047834439898,1.11966743673435,1.6047834439898,12.3752239991341,4.95008959965365
10,0.7,4703,14870.081098419,4461.02432952572,23429.2,1.09295126302702,0.693676007624301,1.09295126302702,5.81096102759037,1.74328830827711
10,0.8,2107,5251.52708825698,1050.3054176514,9406.49999999999,0.654657633995815,0.365486875932945,0.654657633995815,2.05220261027634,0.410440522055268
10,0.9,685,1735.43404317761,173.543404317761,2476.1,0.344606754580951,0.241525905015441,0.344606754580951,0.67817650247589,0.067817650247589
