exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.1,4.000000000000002,0.0,9.99999999999998,0.1,5.78274409135041,9.055931608685434,32.0,1,0,1,1.0,0.007475574314120499,0.00010762531660905839
0.7,4.000000000000002,0.0,9.99999999999998,0.1,7.6356120321979155,8.261409236536553,519.0,1,1,1,1.0,4.5493619460530144e-8,4.894237769372082e-9
0.8999999999999999,4.000000000000002,0.0,9.99999999999998,0.1,6.776489640874485,9.189972137141956,704.0,1,1,1,1.0,9.377841060544011e-9,1.3200468090748715e-9
1.3,4.000000000000002,0.0,9.99999999999998,0.1,8.539432821479837,6.9931004982698415,927.0,1,0,1,1.0,2.8638133686618056e-5,6.394270248130704e-6
1.5000000000000002,4.000000000000002,0.0,9.99999999999998,0.1,12.824312275450998,8.797208518031677,1520.0,1,0,1,1.0,2.5109843654021358e-5,6.337207056900816e-6
1.5000000000000002,2.0000000000000004,4.000000000000002,9.99999999999998,0.1,6.567497181534697,9.118978987477101,1932.0,0,0,1,1.0,0.9197513676113865,0.23409612658544637
0.8999999999999999,0.9999999999999999,4.000000000000002,9.99999999999998,0.1,7.4393203914302095,7.843598650437067,2120.0,0,0,1,1.0,0.5694569930540846,0.08270418605577487
1.4000000000000001,4.000000000000002,0.0,9.99999999999998,0.1,7.678627937159603,9.115233687914216,2132.0,1,0,1,1.0,0.5093800028131275,0.11910810265351811
0.9999999999999999,2.0000000000000004,4.000000000000002,9.99999999999998,0.1,6.747875178697025,9.30715202265036,3054.0,0,1,1,1.0,6.553539496231339e-5,1.0423597597433695e-5
13.299999999999969,13.999999999999966,0.0,0.0,0.1,8.651571745301894,5.939789952760193,3115.0,0,1,1,1.0,0.38463022192746693,1.2035536466138919
2.1000000000000005,4.000000000000002,0.0,9.99999999999998,0.1,5.287673643560326,9.283300453079294,3151.0,0,1,1,1.0,7.988294985141213e-23,3.023871797722182e-23
0.1,4.000000000000002,0.0,9.99999999999998,0.1,5.830108680634087,9.253771481735942,3638.0,1,0,1,1.0,0.08273463754100029,0.0012054369921929882
0.7,4.000000000000002,0.0,9.99999999999998,0.1,6.556594158035436,8.395813572509347,3887.0,1,1,1,1.0,7.522609281165295e-6,8.092238913244228e-7
1.6000000000000003,4.000000000000002,0.0,9.99999999999998,0.1,6.760453523178535,9.311558202491566,3948.0,1,0,1,1.0,0.28184227040042026,0.07677882129215377
0.7,4.000000000000002,0.0,9.99999999999998,0.1,6.579814111558092,9.964500710962021,4115.0,1,0,1,1.0,0.032944225089313495,0.003538075330751705
1.3,4.999999999999998,4.000000000000002,9.99999999999998,0.1,6.823209987848362,9.859235727253921,4645.0,0,1,1,1.0,0.019143685557678446,0.004078976803382151
0.1,2.0000000000000004,4.000000000000002,9.99999999999998,0.1,4.994877570994908,9.765876377361856,4858.0,0,1,1,1.0,0.008855737182492569,0.00012805132346486704
0.2,13.999999999999966,0.0,0.0,0.1,5.957997555596258,9.437666177510145,5037.0,1,0,1,1.0,0.00010390635500316245,3.00400497796035e-6
13.09999999999997,13.999999999999966,0.0,0.0,0.1,4.075771938924045,9.75085275762639,5180.0,0,1,1,1.0,0.008770734444526852,0.03960071410264896
14.299999999999965,13.999999999999966,0.0,0.0,0.1,9.387015508679989,5.867363144540853,5180.0,0,1,1,1.0,1.3976037021376888,4.461562861739186
1.6000000000000003,4.000000000000002,0.0,9.99999999999998,0.1,7.702744539197682,9.067951880971954,5251.0,1,0,1,1.0,0.0888094933644221,0.02446369447794755
11.299999999999976,13.999999999999966,0.0,0.0,0.1,3.1882337359273296,8.235300606637887,5299.0,0,0,1,1.0,4.444479946213606e-5,0.00017364031465863806
0.8999999999999999,0.9999999999999999,4.000000000000002,9.99999999999998,0.1,6.841396880138151,8.12454896037907,5514.0,0,0,1,1.0,7.544570333502844e-8,1.0866152091068928e-8
0.2,4.000000000000002,0.0,9.99999999999998,0.1,8.426415782378895,9.183395874905372,6207.0,1,0,1,1.0,7.13352102304532e-7,2.0962450286683943e-8
2.500000000000001,4.000000000000002,0.0,9.99999999999998,0.1,7.008211589495581,9.58331348775765,6243.0,1,0,1,1.0,0.0006516161093805253,0.0003020022079937356
2.500000000000001,4.000000000000002,0.0,9.99999999999998,0.1,8.909659457558899,9.084299694622617,6500.0,1,1,1,1.0,4.718917325264926e-12,2.2254067199413633e-12
1.6000000000000003,4.000000000000002,0.0,9.99999999999998,0.1,8.304995898285556,8.600217098075357,7185.0,1,1,1,1.0,5.599799943729262e-7,1.5270940694241549e-7
